ID,DATA_LEITURA,TEMPERATURA,UMIDADE,PH,FOSFORO,POTASSIO,BOMBA
1491,2025-10-05 00:58:51,20.77,80,5.76,1,1,0
1492,2025-10-05 01:08:51,21.31,78,5.82,1,1,0
1493,2025-10-05 01:18:51,21.55,72,6.1,1,1,0
1494,2025-10-05 01:28:51,21.93,73,5.85,1,1,0
1495,2025-10-05 01:38:51,21.03,81,6.13,1,1,0
1496,2025-10-05 01:48:51,20.43,79,6.57,1,1,0
1497,2025-10-05 01:58:51,20.36,84,6.37,1,1,0
1498,2025-10-05 02:08:51,20.66,83,6.05,1,1,0
1499,2025-10-05 02:18:51,19.73,83,6.23,1,1,0
1500,2025-10-05 02:28:51,20.89,80,6.15,0,1,0
1501,2025-10-05 02:38:51,20.46,80,6.57,0,0,0
1502,2025-10-05 02:48:51,20.79,78,6.59,0,0,0
1503,2025-10-05 02:58:51,20.54,80,6.6,1,0,0
1504,2025-10-05 03:08:51,20.1,81,5.7,1,1,0
1505,2025-10-05 03:18:51,19.96,80,5.43,0,1,0
1506,2025-10-05 03:28:51,20.43,79,5.7,1,1,0
1507,2025-10-05 03:38:51,20.39,82,6.3,1,0,0
1508,2025-10-05 03:48:51,19.33,84,6.22,1,1,0
1509,2025-10-05 03:58:51,19.55,81,6.29,1,0,0
1510,2025-10-05 04:08:51,20.22,80,5.71,1,1,0
1511,2025-10-05 04:18:51,20.0,80,6.15,1,1,0
1512,2025-10-05 04:28:51,20.2,82,5.82,1,1,0
1513,2025-10-05 04:38:51,19.88,83,5.81,0,0,0
1514,2025-10-05 04:48:51,20.33,84,6.49,1,1,0
1515,2025-10-05 04:58:51,19.61,83,6.13,1,0,0
1516,2025-10-05 05:08:51,20.31,77,6.17,0,1,0
1517,2025-10-05 05:18:51,19.65,84,6.14,1,1,0
1518,2025-10-05 05:28:51,20.02,81,6.07,1,1,0
1519,2025-10-05 05:38:51,20.18,81,5.98,1,1,0
1520,2025-10-05 05:48:51,19.89,83,5.91,1,1,0
1521,2025-10-05 05:58:51,20.3,86,5.76,0,1,0
1522,2025-10-05 06:08:51,21.33,79,5.9,1,1,0
1523,2025-10-05 06:18:51,20.81,80,5.72,1,1,0
1524,2025-10-05 06:28:51,21.17,77,6.05,1,0,0
1525,2025-10-05 06:38:51,20.74,78,5.84,1,1,0
1526,2025-10-05 06:48:51,20.95,77,5.99,1,1,0
1527,2025-10-05 06:58:51,21.76,72,5.85,1,1,0
1528,2025-10-05 07:08:51,22.17,72,5.79,1,1,0
1529,2025-10-05 07:18:51,20.88,80,5.56,1,1,0
1530,2025-10-05 07:28:51,21.79,77,5.92,1,1,0
1531,2025-10-05 07:38:51,21.84,72,6.14,1,1,0
1532,2025-10-05 07:48:51,21.82,74,5.88,1,1,0
1533,2025-10-05 07:58:51,22.5,71,6.04,1,1,0
1534,2025-10-05 08:08:51,23.23,67,5.85,1,0,0
1535,2025-10-05 08:18:51,22.24,76,5.73,1,1,0
1536,2025-10-05 08:28:51,22.2,76,6.14,1,1,0
1537,2025-10-05 08:38:51,23.12,71,5.75,1,1,0
1538,2025-10-05 08:48:51,23.46,71,6.03,1,1,0
1539,2025-10-05 08:58:51,23.89,71,6.39,1,1,0
1540,2025-10-05 09:08:51,24.39,67,5.81,1,1,0
1541,2025-10-05 09:18:51,23.42,70,5.87,1,1,0
1542,2025-10-05 09:28:51,24.51,69,6.6,0,0,0
1543,2025-10-05 09:38:51,24.13,66,6.1,1,1,0
1544,2025-10-05 09:48:51,24.96,65,6.21,1,0,0
1545,2025-10-05 09:58:51,23.7,68,5.66,1,1,0
1546,2025-10-05 10:08:51,24.8,66,5.9,0,0,0
1547,2025-10-05 10:18:51,25.67,65,5.78,1,1,0
1548,2025-10-05 10:28:51,25.5,66,5.7,1,1,0
1549,2025-10-05 10:38:51,25.41,65,5.81,1,1,0
1550,2025-10-05 10:48:51,25.79,61,5.8,1,1,0
1551,2025-10-05 10:58:51,26.77,62,6.41,1,1,0
1552,2025-10-05 11:08:51,25.58,61,5.6,1,1,0
1553,2025-10-05 11:18:51,27.1,62,5.69,1,1,0
1554,2025-10-05 11:28:51,25.19,66,6.21,1,1,0
1555,2025-10-05 11:38:51,27.76,58,6.0,1,1,0
1556,2025-10-05 11:48:51,27.46,58,5.9,1,1,0
1557,2025-10-05 11:58:51,27.19,57,5.9,1,1,0
1558,2025-10-05 12:08:51,27.51,55,6.1,0,1,0
1559,2025-10-05 12:18:51,27.75,55,5.99,1,1,0
1560,2025-10-05 12:28:51,28.09,56,5.94,1,1,0
1561,2025-10-05 12:38:51,28.03,53,6.43,1,1,0
1562,2025-10-05 12:48:51,28.23,52,6.35,1,1,0
1563,2025-10-05 12:58:51,28.93,48,6.21,1,1,0
1564,2025-10-05 13:08:51,28.6,48,6.43,0,1,0
1565,2025-10-05 13:18:51,29.69,48,6.23,1,1,0
1566,2025-10-05 13:28:51,29.09,49,5.88,1,1,0
1567,2025-10-05 13:38:51,29.18,52,6.1,1,1,0
1568,2025-10-05 13:48:51,29.36,47,6.27,1,1,0
1569,2025-10-05 13:58:51,29.23,46,6.04,1,1,0
1570,2025-10-05 14:08:51,28.92,51,5.61,1,1,0
1571,2025-10-05 14:18:51,29.41,48,5.7,1,1,0
1572,2025-10-05 14:28:51,30.12,46,6.23,1,1,0
1573,2025-10-05 14:38:51,29.48,46,6.08,1,0,0
1574,2025-10-05 14:48:51,29.85,46,5.74,1,1,0
1575,2025-10-05 14:58:51,30.51,47,5.91,1,1,0
1576,2025-10-05 15:08:51,29.93,47,5.86,1,1,0
1577,2025-10-05 15:18:51,30.35,46,5.73,1,1,0
1578,2025-10-05 15:28:51,29.36,49,5.69,1,1,0
1579,2025-10-05 15:38:51,29.83,43,5.56,1,1,1
1580,2025-10-05 15:48:51,30.21,47,5.71,1,1,0
1581,2025-10-05 15:58:51,29.83,47,6.27,1,1,0
1582,2025-10-05 16:08:51,30.79,42,6.33,1,1,1
1583,2025-10-05 16:18:51,30.36,47,5.98,1,1,0
1584,2025-10-05 16:28:51,30.49,48,5.83,1,1,0
1585,2025-10-05 16:38:51,30.23,45,5.57,1,1,0
1586,2025-10-05 16:48:51,30.11,44,6.24,1,1,1
1587,2025-10-05 16:58:51,29.86,47,6.29,1,1,0
1588,2025-10-05 17:08:51,29.18,49,6.66,0,1,0
1589,2025-10-05 17:18:51,30.39,47,5.71,1,1,0
1590,2025-10-05 17:28:51,29.78,47,6.04,1,1,0
1591,2025-10-05 17:38:51,30.01,49,6.37,1,0,0
1592,2025-10-05 17:48:51,29.49,47,6.23,1,1,0
1593,2025-10-05 17:58:51,30.12,51,6.08,1,1,0
1594,2025-10-05 18:08:51,28.67,51,5.8,0,1,0
1595,2025-10-05 18:18:51,28.17,53,5.62,0,1,0
1596,2025-10-05 18:28:51,28.86,47,6.31,1,1,0
1597,2025-10-05 18:38:51,28.94,51,5.84,1,1,0
1598,2025-10-05 18:48:51,29.04,50,5.6,0,1,0
1599,2025-10-05 18:58:51,28.28,52,6.21,1,1,0
1600,2025-10-05 19:08:51,28.79,53,6.24,1,1,0
1601,2025-10-05 19:18:51,28.59,51,6.18,1,1,0
1602,2025-10-05 19:28:51,27.36,52,6.26,1,1,0
1603,2025-10-05 19:38:51,28.09,52,6.1,1,1,0
1604,2025-10-05 19:48:51,28.12,57,6.12,1,1,0
1605,2025-10-05 19:58:51,27.76,54,5.4,0,0,0
1606,2025-10-05 20:08:51,27.81,54,5.93,1,1,0
1607,2025-10-05 20:18:51,27.86,54,5.81,1,1,0
1608,2025-10-05 20:28:51,26.36,57,5.84,1,1,0
1609,2025-10-05 20:38:51,26.24,60,6.29,1,1,0
1610,2025-10-05 20:48:51,26.18,59,5.81,1,1,0
1611,2025-10-05 20:58:51,26.81,57,5.24,1,0,0
1612,2025-10-05 21:08:51,26.09,60,6.32,1,1,0
1613,2025-10-05 21:18:51,25.17,67,5.74,1,1,0
1614,2025-10-05 21:28:51,25.82,62,6.08,1,1,0
1615,2025-10-05 21:38:51,25.9,62,5.56,1,1,0
1616,2025-10-05 21:48:51,25.51,61,6.43,1,1,0
1617,2025-10-05 21:58:51,24.78,64,5.63,1,1,0
1618,2025-10-05 22:08:51,24.99,61,6.21,1,0,0
1619,2025-10-05 22:18:51,23.8,67,6.33,1,1,0
1620,2025-10-05 22:28:51,24.73,66,6.25,1,1,0
1621,2025-10-05 22:38:51,24.53,65,6.51,0,0,0
1622,2025-10-05 22:48:51,23.26,73,6.11,1,1,0
1623,2025-10-05 22:58:51,24.2,70,5.89,1,1,0
1624,2025-10-05 23:08:51,23.2,70,5.92,1,1,0
1625,2025-10-05 23:18:51,22.85,69,5.86,1,1,0
1626,2025-10-05 23:28:51,23.05,72,6.53,0,1,0
1627,2025-10-05 23:38:51,22.78,75,6.48,1,1,0
1628,2025-10-05 23:48:51,22.27,71,5.92,1,0,0
1629,2025-10-05 23:58:51,21.85,78,6.22,1,1,0
1630,2025-10-06 00:08:51,22.53,75,5.89,1,1,0
1631,2025-10-06 00:18:51,21.82,75,6.14,1,1,0
1632,2025-10-06 00:28:51,21.81,78,5.43,0,0,0
1633,2025-10-06 00:38:51,22.0,76,6.32,1,1,0
1634,2025-10-06 00:48:51,21.24,80,6.42,1,0,0
1635,2025-10-06 00:58:51,20.8,78,6.16,1,1,0
1636,2025-10-06 01:08:51,20.98,79,6.56,0,0,0
1637,2025-10-06 01:18:51,20.71,79,5.87,1,1,0
1638,2025-10-06 01:28:51,20.59,82,6.04,1,1,0
1639,2025-10-06 01:38:51,21.1,76,5.97,1,1,0
1640,2025-10-06 01:48:51,21.09,78,5.82,0,1,0
1641,2025-10-06 01:58:51,20.75,76,5.76,1,1,0
1642,2025-10-06 02:08:51,20.63,79,6.25,1,1,0
1643,2025-10-06 02:18:51,20.67,80,6.23,1,1,0
1644,2025-10-06 02:28:51,20.21,87,6.0,1,1,0
1645,2025-10-06 02:38:51,19.84,78,6.35,1,1,0
1646,2025-10-06 02:48:51,20.28,84,5.87,1,1,0
1647,2025-10-06 02:58:51,21.34,77,6.42,1,1,0
1648,2025-10-06 03:08:51,19.26,86,6.06,1,1,0
1649,2025-10-06 03:18:51,19.99,83,5.94,1,1,0
1650,2025-10-06 03:28:51,20.66,77,5.93,1,1,0
1651,2025-10-06 03:38:51,20.73,82,6.08,1,1,0
1652,2025-10-06 03:48:51,20.32,78,5.97,1,1,0
1653,2025-10-06 03:58:51,18.98,88,6.05,1,1,0
1654,2025-10-06 04:08:51,19.51,84,6.52,0,1,0
1655,2025-10-06 04:18:51,19.92,81,6.36,1,1,0
1656,2025-10-06 04:28:51,20.46,79,6.26,1,1,0
1657,2025-10-06 04:38:51,20.06,83,5.96,1,1,0
1658,2025-10-06 04:48:51,20.2,82,5.69,1,0,0
1659,2025-10-06 04:58:51,20.13,81,6.22,1,0,0
1660,2025-10-06 05:08:51,20.24,80,5.56,1,1,0
1661,2025-10-06 05:18:51,20.43,82,5.58,1,1,0
1662,2025-10-06 05:28:51,20.75,82,6.21,1,1,0
1663,2025-10-06 05:38:51,19.91,86,6.52,0,0,0
1664,2025-10-06 05:48:51,20.35,81,5.77,1,1,0
1665,2025-10-06 05:58:51,19.77,84,5.79,1,1,0
1666,2025-10-06 06:08:51,20.74,81,5.21,1,1,0
1667,2025-10-06 06:18:51,21.54,77,6.02,1,1,0
1668,2025-10-06 06:28:51,20.62,81,6.68,0,0,0
1669,2025-10-06 06:38:51,21.16,77,5.79,1,1,0
1670,2025-10-06 06:48:51,20.79,78,6.24,0,1,0
1671,2025-10-06 06:58:51,21.85,75,6.58,0,0,0
1672,2025-10-06 07:08:51,21.06,77,5.76,1,1,0
1673,2025-10-06 07:18:51,21.84,73,6.05,1,1,0
1674,2025-10-06 07:28:51,21.35,76,6.11,1,1,0
1675,2025-10-06 07:38:51,21.8,76,6.14,1,1,0
1676,2025-10-06 07:48:51,22.65,73,6.04,1,1,0
1677,2025-10-06 07:58:51,22.27,74,5.45,0,1,0
1678,2025-10-06 08:08:51,21.97,77,5.63,1,1,0
1679,2025-10-06 08:18:51,22.96,71,6.14,0,1,0
1680,2025-10-06 08:28:51,23.33,67,5.72,1,1,0
1681,2025-10-06 08:38:51,22.49,74,5.97,1,1,0
1682,2025-10-06 08:48:51,23.7,67,5.86,1,0,0
1683,2025-10-06 08:58:51,23.18,71,6.39,0,1,0
1684,2025-10-06 09:08:51,23.56,71,6.18,1,1,0
1685,2025-10-06 09:18:51,24.36,67,6.25,1,1,0
1686,2025-10-06 09:28:51,24.33,67,6.14,1,1,0
1687,2025-10-06 09:38:51,25.08,67,6.21,1,1,0
1688,2025-10-06 09:48:51,25.17,63,6.13,1,1,0
1689,2025-10-06 09:58:51,24.74,65,6.09,1,1,0
1690,2025-10-06 10:08:51,25.03,66,5.37,0,0,0
1691,2025-10-06 10:18:51,26.13,59,5.57,1,0,0
1692,2025-10-06 10:28:51,25.35,65,5.69,1,1,0
1693,2025-10-06 10:38:51,25.25,60,6.54,0,0,0
1694,2025-10-06 10:48:51,25.72,62,6.22,1,1,0
1695,2025-10-06 10:58:51,26.16,59,6.49,1,1,0
1696,2025-10-06 11:08:51,26.2,61,6.46,1,0,0
1697,2025-10-06 11:18:51,26.8,60,5.36,1,0,0
1698,2025-10-06 11:28:51,26.87,56,5.69,0,1,0
1699,2025-10-06 11:38:51,27.67,56,5.88,0,0,0
1700,2025-10-06 11:48:51,27.49,56,5.9,1,1,0
1701,2025-10-06 11:58:51,27.29,59,6.43,1,1,0
1702,2025-10-06 12:08:51,28.34,52,5.85,1,0,0
1703,2025-10-06 12:18:51,27.14,57,6.3,1,1,0
1704,2025-10-06 12:28:51,27.54,57,5.84,1,1,0
1705,2025-10-06 12:38:51,29.06,48,5.95,1,1,0
1706,2025-10-06 12:48:51,27.93,53,5.42,0,1,0
1707,2025-10-06 12:58:51,29.04,49,5.88,1,1,0
1708,2025-10-06 13:08:51,28.9,45,5.75,1,1,0
1709,2025-10-06 13:18:51,28.97,47,6.58,1,0,0
1710,2025-10-06 13:28:51,29.6,48,5.82,0,1,0
1711,2025-10-06 13:38:51,29.48,52,5.74,0,1,0
1712,2025-10-06 13:48:51,28.87,48,5.79,0,1,0
1713,2025-10-06 13:58:51,29.38,50,5.95,1,1,0
1714,2025-10-06 14:08:51,28.83,50,6.09,1,1,0
1715,2025-10-06 14:18:51,30.06,45,6.29,1,1,0
1716,2025-10-06 14:28:51,29.67,50,6.06,1,1,0
1717,2025-10-06 14:38:51,28.91,48,5.89,0,1,0
1718,2025-10-06 14:48:51,30.04,50,6.67,0,1,0
1719,2025-10-06 14:58:51,29.77,47,5.78,1,0,0
1720,2025-10-06 15:08:51,29.53,47,5.61,1,1,0
1721,2025-10-06 15:18:51,29.9,48,5.81,1,1,0
1722,2025-10-06 15:28:51,30.03,48,6.24,1,0,0
1723,2025-10-06 15:38:51,30.48,43,5.72,1,1,1
1724,2025-10-06 15:48:51,30.01,45,6.01,1,1,0
1725,2025-10-06 15:58:51,29.47,48,5.79,1,1,0
1726,2025-10-06 16:08:51,29.26,51,6.03,1,1,0
1727,2025-10-06 16:18:51,29.73,47,6.25,1,1,0
1728,2025-10-06 16:28:51,29.29,49,5.87,1,1,0
1729,2025-10-06 16:38:51,29.26,52,5.84,1,1,0
1730,2025-10-06 16:48:51,30.05,48,5.6,1,1,0
1731,2025-10-06 16:58:51,30.01,48,6.82,0,0,0
1732,2025-10-06 17:08:51,30.59,44,6.01,1,1,1
1733,2025-10-06 17:18:51,29.39,49,6.07,1,1,0
1734,2025-10-06 17:28:51,30.33,46,5.63,1,1,0
1735,2025-10-06 17:38:51,28.9,53,5.76,1,0,0
1736,2025-10-06 17:48:51,29.8,45,6.1,0,1,0
1737,2025-10-06 17:58:51,29.03,49,5.44,0,0,0
1738,2025-10-06 18:08:51,29.23,49,6.32,1,1,0
1739,2025-10-06 18:18:51,29.38,49,5.66,1,1,0
1740,2025-10-06 18:28:51,29.18,52,5.84,1,1,0
1741,2025-10-06 18:38:51,28.68,55,5.74,1,1,0
1742,2025-10-06 18:48:51,28.98,51,5.76,1,1,0
1743,2025-10-06 18:58:51,29.53,46,6.31,1,1,0
1744,2025-10-06 19:08:51,28.55,50,6.04,1,1,0
1745,2025-10-06 19:18:51,27.78,53,5.63,1,1,0
1746,2025-10-06 19:28:51,29.23,48,5.6,1,1,0
1747,2025-10-06 19:38:51,27.59,57,5.61,1,1,0
1748,2025-10-06 19:48:51,27.84,55,6.04,1,1,0
1749,2025-10-06 19:58:51,28.07,56,5.94,1,0,0
1750,2025-10-06 20:08:51,26.36,58,5.72,1,1,0
1751,2025-10-06 20:18:51,27.1,57,5.78,1,1,0
1752,2025-10-06 20:28:51,27.13,56,5.54,1,1,0
1753,2025-10-06 20:38:51,27.07,57,5.9,1,1,0
1754,2025-10-06 20:48:51,26.01,62,5.7,1,1,0
1755,2025-10-06 20:58:51,25.93,59,6.58,0,0,0
1756,2025-10-06 21:08:51,25.74,63,5.57,1,1,0
1757,2025-10-06 21:18:51,26.28,59,5.92,1,1,0
1758,2025-10-06 21:28:51,26.06,63,6.18,1,1,0
1759,2025-10-06 21:38:51,25.61,61,5.68,1,1,0
1760,2025-10-06 21:48:51,25.66,59,6.77,0,1,0
1761,2025-10-06 21:58:51,24.85,67,5.94,1,1,0
1762,2025-10-06 22:08:51,24.72,65,5.93,1,1,0
1763,2025-10-06 22:18:51,24.29,68,6.32,1,1,0
1764,2025-10-06 22:28:51,24.58,67,5.87,1,1,0
1765,2025-10-06 22:38:51,23.39,70,5.88,1,1,0
1766,2025-10-06 22:48:51,23.6,71,6.43,1,1,0
1767,2025-10-06 22:58:51,23.07,73,6.37,1,1,0
1768,2025-10-06 23:08:51,23.06,71,6.28,1,1,0
1769,2025-10-06 23:18:51,23.27,70,5.75,1,1,0
1770,2025-10-06 23:28:51,22.85,74,6.18,0,0,0
1771,2025-10-06 23:38:51,22.7,71,6.09,1,1,0
1772,2025-10-06 23:48:51,22.21,74,5.65,1,1,0
1773,2025-10-06 23:58:51,22.99,71,6.37,1,1,0
1774,2025-10-07 00:08:51,21.98,77,6.24,1,1,0
1775,2025-10-07 00:18:51,22.7,71,6.27,1,1,0
1776,2025-10-07 00:28:51,21.41,81,6.32,1,1,0
1777,2025-10-07 00:38:51,21.74,75,6.02,1,0,0
1778,2025-10-07 00:48:51,20.8,77,5.78,1,1,0
1779,2025-10-07 00:58:51,21.48,77,6.05,1,1,0
1780,2025-10-07 01:08:51,21.51,75,5.91,1,1,0
1781,2025-10-07 01:18:51,20.58,82,5.18,0,1,0
1782,2025-10-07 01:28:51,21.26,75,6.21,1,1,0
1783,2025-10-07 01:38:51,20.53,79,5.92,1,1,0
1784,2025-10-07 01:48:51,21.04,83,5.73,1,1,0
1785,2025-10-07 01:58:51,20.75,80,5.91,1,1,0
1786,2025-10-07 02:08:51,20.4,81,6.37,0,1,0
1787,2025-10-07 02:18:51,20.04,82,6.02,1,1,0
1788,2025-10-07 02:28:51,20.45,78,6.37,1,0,0
1789,2025-10-07 02:38:51,20.09,84,6.25,1,1,0
1790,2025-10-07 02:48:51,20.46,78,5.96,0,1,0
1791,2025-10-07 02:58:51,20.04,83,6.75,0,0,0
1792,2025-10-07 03:08:51,19.59,84,6.33,1,0,0
1793,2025-10-07 03:18:51,20.51,80,6.14,1,1,0
1794,2025-10-07 03:28:51,20.63,82,5.77,0,1,0
1795,2025-10-07 03:38:51,19.95,82,6.05,0,0,0
1796,2025-10-07 03:48:51,20.59,81,6.2,0,1,0
1797,2025-10-07 03:58:51,19.54,79,6.06,0,1,0
1798,2025-10-07 04:08:51,19.87,84,6.0,1,1,0
1799,2025-10-07 04:18:51,20.2,82,5.82,1,1,0
1800,2025-10-07 04:28:51,19.81,81,6.64,1,1,0
1801,2025-10-07 04:38:51,20.2,83,5.56,1,1,0
1802,2025-10-07 04:48:51,20.4,84,6.33,1,1,0
1803,2025-10-07 04:58:51,20.01,83,5.79,0,1,0
1804,2025-10-07 05:08:51,19.6,86,6.33,1,1,0
1805,2025-10-07 05:18:51,19.9,83,5.64,1,1,0
1806,2025-10-07 05:28:51,20.44,83,5.93,1,1,0
1807,2025-10-07 05:38:51,20.37,83,6.47,1,1,0
1808,2025-10-07 05:48:51,20.5,78,5.66,1,1,0
1809,2025-10-07 05:58:51,21.13,79,5.57,0,1,0
1810,2025-10-07 06:08:51,21.05,78,6.53,0,0,0
1811,2025-10-07 06:18:51,21.17,82,5.75,1,1,0
1812,2025-10-07 06:28:51,19.86,86,6.05,0,0,0
1813,2025-10-07 06:38:51,20.59,80,6.2,1,1,0
1814,2025-10-07 06:48:51,21.47,77,6.51,0,0,0
1815,2025-10-07 06:58:51,21.16,74,6.22,1,1,0
1816,2025-10-07 07:08:51,22.76,69,6.25,1,1,0
1817,2025-10-07 07:18:51,21.9,76,6.25,1,1,0
1818,2025-10-07 07:28:51,20.82,80,5.44,0,1,0
1819,2025-10-07 07:38:51,22.47,77,6.0,1,1,0
1820,2025-10-07 07:48:51,21.3,75,5.66,1,1,0
1821,2025-10-07 07:58:51,22.4,75,5.69,1,1,0
1822,2025-10-07 08:08:51,22.3,71,5.92,1,1,0
1823,2025-10-07 08:18:51,22.92,71,5.79,0,0,0
1824,2025-10-07 08:28:51,23.25,70,6.02,1,1,0
1825,2025-10-07 08:38:51,22.01,73,5.86,1,1,0
1826,2025-10-07 08:48:51,23.39,72,6.07,1,1,0
1827,2025-10-07 08:58:51,23.22,72,5.48,0,0,0
1828,2025-10-07 09:08:51,24.2,69,5.67,1,1,0
1829,2025-10-07 09:18:51,25.07,65,5.98,1,1,0
1830,2025-10-07 09:28:51,24.65,67,6.12,1,1,0
1831,2025-10-07 09:38:51,24.37,65,5.92,1,1,0
1832,2025-10-07 09:48:51,25.0,65,6.03,1,1,0
1833,2025-10-07 09:58:51,24.37,65,6.52,1,0,0
1834,2025-10-07 10:08:51,24.59,67,5.66,1,0,0
1835,2025-10-07 10:18:51,25.51,60,6.45,1,1,0
1836,2025-10-07 10:28:51,26.62,64,5.59,1,1,0
1837,2025-10-07 10:38:51,25.84,61,5.75,0,1,0
1838,2025-10-07 10:48:51,26.13,60,6.25,1,1,0
1839,2025-10-07 10:58:51,25.78,62,5.76,1,1,0
1840,2025-10-07 11:08:51,26.59,62,6.01,1,0,0
1841,2025-10-07 11:18:51,27.08,58,6.04,0,1,0
1842,2025-10-07 11:28:51,27.95,54,5.58,1,1,0
1843,2025-10-07 11:38:51,26.81,58,6.6,1,0,0
1844,2025-10-07 11:48:51,26.89,59,6.29,1,0,0
1845,2025-10-07 11:58:51,27.96,53,5.91,1,1,0
1846,2025-10-07 12:08:51,27.22,57,6.47,0,1,0
1847,2025-10-07 12:18:51,27.7,55,6.01,1,1,0
1848,2025-10-07 12:28:51,27.53,52,5.38,0,1,0
1849,2025-10-07 12:38:51,28.04,54,5.94,1,1,0
1850,2025-10-07 12:48:51,28.66,51,5.77,1,1,0
1851,2025-10-07 12:58:51,29.33,48,6.05,1,1,0
1852,2025-10-07 13:08:51,28.69,53,5.58,1,1,0
1853,2025-10-07 13:18:51,29.0,50,5.87,1,1,0
1854,2025-10-07 13:28:51,29.51,47,5.44,0,0,0
1855,2025-10-07 13:38:51,29.43,49,6.14,1,1,0
1856,2025-10-07 13:48:51,28.73,52,5.81,1,1,0
1857,2025-10-07 13:58:51,28.89,48,6.47,1,1,0
1858,2025-10-07 14:08:51,29.23,48,5.61,1,1,0
1859,2025-10-07 14:18:51,28.91,51,6.0,1,1,0
1860,2025-10-07 14:28:51,28.97,48,5.97,1,0,0
1861,2025-10-07 14:38:51,30.53,46,6.4,1,1,0
1862,2025-10-07 14:48:51,29.75,48,5.82,1,1,0
1863,2025-10-07 14:58:51,29.94,49,6.1,1,1,0
1864,2025-10-07 15:08:51,30.21,45,6.05,1,1,0
1865,2025-10-07 15:18:51,29.7,51,6.1,1,1,0
1866,2025-10-07 15:28:51,30.67,45,5.86,1,1,0
1867,2025-10-07 15:38:51,30.2,47,6.31,1,1,0
1868,2025-10-07 15:48:51,29.54,48,6.24,1,1,0
1869,2025-10-07 15:58:51,30.02,50,5.25,1,0,0
1870,2025-10-07 16:08:51,31.04,43,6.09,1,1,1
1871,2025-10-07 16:18:51,30.12,48,5.79,0,1,0
1872,2025-10-07 16:28:51,30.17,47,5.86,1,1,0
1873,2025-10-07 16:38:51,30.25,45,6.42,1,0,0
1874,2025-10-07 16:48:51,30.21,46,5.9,1,1,0
1875,2025-10-07 16:58:51,28.95,52,5.99,1,1,0
1876,2025-10-07 17:08:51,29.83,50,6.35,0,1,0
1877,2025-10-07 17:18:51,29.67,51,5.9,1,1,0
1878,2025-10-07 17:28:51,29.89,46,6.16,1,1,0
1879,2025-10-07 17:38:51,29.09,53,6.25,1,1,0
1880,2025-10-07 17:48:51,27.57,57,6.38,1,1,0
1881,2025-10-07 17:58:51,29.42,43,5.62,1,1,1
1882,2025-10-07 18:08:51,29.95,46,6.04,1,1,0
1883,2025-10-07 18:18:51,28.55,52,6.04,1,1,0
1884,2025-10-07 18:28:51,28.48,51,5.64,1,1,0
1885,2025-10-07 18:38:51,28.78,52,5.58,1,1,0
1886,2025-10-07 18:48:51,27.71,55,5.9,1,1,0
1887,2025-10-07 18:58:51,29.18,52,5.59,1,1,0
1888,2025-10-07 19:08:51,29.04,51,5.46,0,0,0
1889,2025-10-07 19:18:51,27.7,51,6.05,1,1,0
1890,2025-10-07 19:28:51,27.98,56,5.82,1,1,0
1891,2025-10-07 19:38:51,27.29,60,5.73,1,1,0
1892,2025-10-07 19:48:51,26.83,56,5.6,1,0,0
1893,2025-10-07 19:58:51,27.01,60,6.62,1,0,0
1894,2025-10-07 20:08:51,26.86,57,5.88,1,1,0
1895,2025-10-07 20:18:51,27.12,58,5.87,1,0,0
1896,2025-10-07 20:28:51,27.35,58,6.09,1,1,0
1897,2025-10-07 20:38:51,27.21,57,6.13,1,1,0
1898,2025-10-07 20:48:51,27.55,55,5.41,0,1,0
1899,2025-10-07 20:58:51,27.42,52,6.14,1,1,0
1900,2025-10-07 21:08:51,26.34,59,6.23,1,1,0
1901,2025-10-07 21:18:51,26.41,57,5.93,1,1,0
1902,2025-10-07 21:28:51,25.98,61,6.07,1,1,0
1903,2025-10-07 21:38:51,25.68,63,6.22,0,1,0
1904,2025-10-07 21:48:51,24.73,65,6.11,0,1,0
1905,2025-10-07 21:58:51,25.67,60,6.29,1,1,0
1906,2025-10-07 22:08:51,24.77,64,6.46,1,1,0
1907,2025-10-07 22:18:51,24.85,65,5.66,1,1,0
1908,2025-10-07 22:28:51,24.49,66,6.25,1,1,0
1909,2025-10-07 22:38:51,24.66,67,5.91,1,1,0
1910,2025-10-07 22:48:51,23.83,70,5.8,1,0,0
1911,2025-10-07 22:58:51,23.73,70,6.37,1,0,0
1912,2025-10-07 23:08:51,23.48,72,5.74,1,1,0
1913,2025-10-07 23:18:51,22.97,70,5.77,1,1,0
1914,2025-10-07 23:28:51,22.82,74,5.69,1,1,0
1915,2025-10-07 23:38:51,23.6,69,6.36,1,1,0
1916,2025-10-07 23:48:51,22.8,73,5.98,1,0,0
1917,2025-10-07 23:58:51,22.32,76,5.46,0,0,0
1918,2025-10-08 00:08:51,22.72,70,6.22,1,1,0
1919,2025-10-08 00:18:51,22.77,74,5.78,1,1,0
1920,2025-10-08 00:28:51,21.69,73,5.53,1,1,0
1921,2025-10-08 00:38:51,21.71,74,5.66,1,1,0
1922,2025-10-08 00:48:51,21.53,76,6.11,1,1,0
1923,2025-10-08 00:58:51,20.61,79,6.06,1,1,0
1924,2025-10-08 01:08:51,21.27,78,6.35,1,1,0
1925,2025-10-08 01:18:51,21.36,77,6.0,1,1,0
